acct_id,person_id,platform,username,display_name,email,type,department,title,manager_id,hr_status,status,last_login,dormancy_days,mfa_enabled,is_admin,created_at
acct-git-ID-0079-6ae5a6,ID-0079,github,calebr26,Caleb Russell,tbenson@example.org,human,Security,Security Analyst,ID-0050,active,active,2026-05-31T02:44:11.753005,20,True,False,2026-02-19T12:44:11.753005
acct-act-ID-0079-b9610d,ID-0079,active_directory,caleb.russell,Caleb Russell,tbenson@example.org,human,Security,Security Analyst,ID-0050,active,active,2026-06-07T03:44:11.753005,13,True,False,2026-01-05T12:44:11.753005
acct-aws-ID-0080-1cc8b1,ID-0080,aws_iam,pcarrillo,Perry Carrillo,nperry@example.com,human,Marketing,Marketing Manager,ID-0078,active,active,2026-05-24T16:44:11.753005,26,False,False,2025-10-11T12:44:11.753005
acct-git-ID-0080-004a36,ID-0080,github,perryc85,Perry Carrillo,nperry@example.com,human,Marketing,Marketing Manager,ID-0078,active,active,2026-06-04T02:44:11.753005,16,True,False,2025-12-29T12:44:11.753005
acct-sal-ID-0080-b46552,ID-0080,salesforce,perry.carrillo,Perry Carrillo,nperry@example.com,human,Marketing,Marketing Manager,ID-0078,active,active,2026-05-27T21:44:11.753005,23,True,False,2025-10-23T12:44:11.753005
acct-act-ID-0080-4981c8,ID-0080,active_directory,perry.carrillo,Perry Carrillo,nperry@example.com,human,Marketing,Marketing Manager,ID-0078,active,active,2026-05-23T22:44:11.753005,27,False,False,2025-04-21T12:44:11.753005
acct-okt-ID-0081-1acb73,ID-0081,okta,thomas.bender,Thomas Bender,gateskathy@example.com,human,IT Operations,IT Admin,ID-0067,active,active,2026-06-14T20:44:11.753005,5,True,False,2025-01-24T12:44:11.753005
acct-sal-ID-0081-092bfe,ID-0081,salesforce,thomas.bender,Thomas Bender,gateskathy@example.com,human,IT Operations,IT Admin,ID-0067,active,active,2026-06-19T21:44:11.753005,0,True,False,2026-03-21T12:44:11.753005
acct-git-ID-0082-24e511,ID-0082,github,jessicam91,Jessica Marsh,karen68@example.net,human,Sales,VP Sales,ID-0064,active,active,2026-05-28T14:44:11.753005,22,False,False,2025-07-08T12:44:11.753005
acct-sal-ID-0082-7a7bcc,ID-0082,salesforce,jessica.marsh,Jessica Marsh,karen68@example.net,human,Sales,VP Sales,ID-0064,active,active,2026-06-03T19:44:11.753005,16,False,False,2025-09-19T12:44:11.753005
acct-act-ID-0082-f5ba8c,ID-0082,active_directory,jessica.marsh,Jessica Marsh,karen68@example.net,human,Sales,VP Sales,ID-0064,active,active,2026-06-01T03:44:11.753005,19,False,False,2026-01-19T12:44:11.753005
acct-okt-ID-0083-c4da2e,ID-0083,okta,anthony.rogers,Anthony Rogers,tracynelson@example.com,human,Legal,Compliance Manager,ID-0066,active,active,2026-06-09T00:44:11.753005,11,True,False,2025-06-12T12:44:11.753005
acct-aws-ID-0083-f462e9,ID-0083,aws_iam,arogers,Anthony Rogers,tracynelson@example.com,human,Legal,Compliance Manager,ID-0066,active,active,2026-06-17T18:44:11.753005,2,True,False,2025-02-09T12:44:11.753005
acct-git-ID-0083-cb49e8,ID-0083,github,anthonyr57,Anthony Rogers,tracynelson@example.com,human,Legal,Compliance Manager,ID-0066,active,active,2026-06-13T18:44:11.753005,6,True,False,2025-09-30T12:44:11.753005
acct-act-ID-0083-deb2c9,ID-0083,active_directory,anthony.rogers,Anthony Rogers,tracynelson@example.com,human,Legal,Compliance Manager,ID-0066,active,active,2026-06-19T23:44:11.753005,0,True,False,2025-05-14T12:44:11.753005
acct-aws-ID-0084-8843c2,ID-0084,aws_iam,tferguson,Tina Ferguson,dramsey@example.org,human,Engineering,Engineering Manager,ID-0028,active,active,2026-06-06T20:44:11.753005,13,False,False,2025-05-05T12:44:11.753005
acct-git-ID-0084-0b21c6,ID-0084,github,tinaf32,Tina Ferguson,dramsey@example.org,human,Engineering,Engineering Manager,ID-0028,active,active,2026-06-10T23:44:11.753005,9,True,False,2026-03-12T12:44:11.753005
acct-okt-ID-0084-db9bdd,ID-0084,okta,tina.ferguson,Tina Ferguson,dramsey@example.org,human,Engineering,Engineering Manager,ID-0028,active,active,2026-06-06T12:44:11.753005,14,True,False,2025-10-28T12:44:11.753005
acct-sal-ID-0085-8e208d,ID-0085,salesforce,christopher.patterson,Christopher Patterson,qvargas@example.org,human,HR,Recruiter,ID-0063,active,active,2026-06-14T01:44:11.753005,6,True,False,2024-11-13T12:44:11.753005
acct-aws-ID-0085-d43f25,ID-0085,aws_iam,cpatterson,Christopher Patterson,qvargas@example.org,human,HR,Recruiter,ID-0063,active,active,2026-06-20T10:44:11.753005,0,True,False,2024-11-25T12:44:11.753005
acct-sal-ID-0086-622eb3,ID-0086,salesforce,mark.gibson,Mark Gibson,qwhite@example.com,human,Sales,Account Executive,ID-0005,active,active,2026-05-21T14:44:11.753005,29,False,False,2024-10-04T12:44:11.753005
acct-git-ID-0086-f686e4,ID-0086,github,markg19,Mark Gibson,qwhite@example.com,human,Sales,Account Executive,ID-0005,active,active,2026-05-26T05:44:11.753005,25,True,False,2024-07-12T12:44:11.753005
acct-okt-ID-0087-c6ffe8,ID-0087,okta,johnny.miller,Johnny Miller,kathleen64@example.com,human,Sales,Sales Engineer,ID-0050,active,active,2026-06-10T12:44:11.753005,10,False,False,2024-09-30T12:44:11.753005
acct-sal-ID-0087-d33c81,ID-0087,salesforce,johnny.miller,Johnny Miller,kathleen64@example.com,human,Sales,Sales Engineer,ID-0050,active,active,2026-06-01T07:44:11.753005,19,True,False,2024-11-19T12:44:11.753005
acct-aws-ID-0087-202bf2,ID-0087,aws_iam,jmiller,Johnny Miller,kathleen64@example.com,human,Sales,Sales Engineer,ID-0050,active,active,2026-05-31T17:44:11.753005,19,True,False,2025-12-11T12:44:11.753005
acct-git-ID-0087-92639f,ID-0087,github,johnnym99,Johnny Miller,kathleen64@example.com,human,Sales,Sales Engineer,ID-0050,active,active,2026-05-25T18:44:11.753005,25,False,False,2025-12-21T12:44:11.753005
acct-okt-ID-0088-b72821,ID-0088,okta,jeffrey.jones,Jeffrey Jones,currybrett@example.com,human,Finance,CFO,ID-0006,active,active,2026-06-03T05:44:11.753005,17,False,False,2025-02-02T12:44:11.753005
acct-sal-ID-0088-75f17b,ID-0088,salesforce,jeffrey.jones,Jeffrey Jones,currybrett@example.com,human,Finance,CFO,ID-0006,active,active,2026-06-11T00:44:11.753005,9,True,False,2025-04-06T12:44:11.753005
acct-act-ID-0088-db57d8,ID-0088,active_directory,jeffrey.jones,Jeffrey Jones,currybrett@example.com,human,Finance,CFO,ID-0006,active,active,2026-06-16T21:44:11.753005,3,True,False,2026-03-16T12:44:11.753005
acct-git-ID-0088-7ff829,ID-0088,github,jeffreyj52,Jeffrey Jones,currybrett@example.com,human,Finance,CFO,ID-0006,active,active,2026-06-15T06:44:11.753005,5,True,False,2024-10-11T12:44:11.753005
acct-okt-ID-0089-3f9cd8,ID-0089,okta,mary.howell,Mary Howell,websterstefanie@example.org,human,Finance,CFO,ID-0054,terminated,active,2026-06-12T12:44:11.753005,8,True,False,2026-04-16T12:44:11.753005
acct-aws-ID-0089-725332,ID-0089,aws_iam,mhowell,Mary Howell,websterstefanie@example.org,human,Finance,CFO,ID-0054,terminated,active,2026-06-07T21:44:11.753005,12,False,False,2026-03-20T12:44:11.753005
acct-sal-ID-0090-98fc66,ID-0090,salesforce,stacie.marshall,Stacie Marshall,davidcaldwell@example.net,human,Product,VP Product,ID-0067,active,active,2026-06-04T04:44:11.753005,16,True,False,2025-06-03T12:44:11.753005
acct-act-ID-0090-908d77,ID-0090,active_directory,stacie.marshall,Stacie Marshall,davidcaldwell@example.net,human,Product,VP Product,ID-0067,active,active,2026-06-08T23:44:11.753005,11,True,False,2024-09-17T12:44:11.753005
acct-aws-ID-0091-a0afe4,ID-0091,aws_iam,thiggins,Tamara Higgins,katie29@example.net,human,Legal,Compliance Manager,ID-0074,active,active,2026-06-09T22:44:11.753005,10,True,False,2025-10-09T12:44:11.753005
acct-act-ID-0091-f2ee62,ID-0091,active_directory,tamara.higgins,Tamara Higgins,katie29@example.net,human,Legal,Compliance Manager,ID-0074,active,active,2026-06-12T23:44:11.753005,7,True,False,2025-05-26T12:44:11.753005
acct-act-ID-0092-23c1f0,ID-0092,active_directory,sarah.johnston,Sarah Johnston,tamirodriguez@example.org,human,Legal,Compliance Manager,ID-0022,active,active,2026-06-10T13:44:11.753005,9,True,False,2024-11-28T12:44:11.753005
acct-sal-ID-0092-89d5f2,ID-0092,salesforce,sarah.johnston,Sarah Johnston,tamirodriguez@example.org,human,Legal,Compliance Manager,ID-0022,active,active,2026-06-11T21:44:11.753005,8,False,False,2025-06-24T12:44:11.753005
acct-git-ID-0092-4c55ad,ID-0092,github,sarahj28,Sarah Johnston,tamirodriguez@example.org,human,Legal,Compliance Manager,ID-0022,active,active,2026-06-15T18:44:11.753005,4,True,False,2024-07-12T12:44:11.753005
acct-git-ID-0093-07e676,ID-0093,github,charlesv32,Charles Vaughn,tsanders@example.org,human,HR,HR Specialist,ID-0020,active,active,2026-05-27T12:44:11.753005,24,True,False,2024-09-25T12:44:11.753005
acct-sal-ID-0093-92b517,ID-0093,salesforce,charles.vaughn,Charles Vaughn,tsanders@example.org,human,HR,HR Specialist,ID-0020,active,active,2026-06-15T01:44:11.753005,5,True,False,2025-04-16T12:44:11.753005
acct-okt-ID-0093-e4b867,ID-0093,okta,charles.vaughn,Charles Vaughn,tsanders@example.org,human,HR,HR Specialist,ID-0020,active,active,2026-06-06T22:44:11.753005,13,True,False,2026-02-04T12:44:11.753005
acct-aws-ID-0093-2cd159,ID-0093,aws_iam,cvaughn,Charles Vaughn,tsanders@example.org,human,HR,HR Specialist,ID-0020,active,active,2026-06-17T04:44:11.753005,3,True,False,2024-08-08T12:44:11.753005
acct-aws-ID-0094-69b904,ID-0094,aws_iam,cmartinez,Caroline Martinez,curtisbarton@example.net,human,HR,HR Manager,ID-0001,active,active,2026-06-17T14:44:11.753005,2,True,False,2026-04-02T12:44:11.753005
acct-sal-ID-0094-39223f,ID-0094,salesforce,caroline.martinez,Caroline Martinez,curtisbarton@example.net,human,HR,HR Manager,ID-0001,active,active,2026-05-30T11:44:11.753005,21,True,False,2026-02-07T12:44:11.753005
acct-okt-ID-0094-c46acd,ID-0094,okta,caroline.martinez,Caroline Martinez,curtisbarton@example.net,human,HR,HR Manager,ID-0001,active,active,2026-06-10T21:44:11.753005,9,False,False,2025-07-24T12:44:11.753005
acct-act-ID-0095-600e9f,ID-0095,active_directory,casey.holland,Casey Holland,reedross@example.com,human,HR,HR Specialist,ID-0048,active,active,2026-06-06T01:44:11.753005,14,True,False,2024-07-21T12:44:11.753005
acct-sal-ID-0095-8c2285,ID-0095,salesforce,casey.holland,Casey Holland,reedross@example.com,human,HR,HR Specialist,ID-0048,active,active,2026-06-06T08:44:11.753005,14,True,False,2024-10-31T12:44:11.753005
acct-act-ID-0096-727e8f,ID-0096,active_directory,ryan.cox,Ryan Cox,atkinsonlynn@example.org,human,Sales,Sales Engineer,ID-0030,active,active,2026-05-27T02:44:11.753005,24,False,False,2025-05-17T12:44:11.753005
acct-git-ID-0096-390be8,ID-0096,github,ryanc90,Ryan Cox,atkinsonlynn@example.org,human,Sales,Sales Engineer,ID-0030,active,active,2026-05-25T21:44:11.753005,25,True,False,2026-04-25T12:44:11.753005
acct-git-ID-0097-a5c605,ID-0097,github,jessicas94,Jessica Sheppard,bzimmerman@example.org,human,DevOps,Infrastructure Lead,ID-0014,terminated,active,2026-06-09T04:44:11.753005,11,True,False,2025-04-26T12:44:11.753005
acct-sal-ID-0097-764438,ID-0097,salesforce,jessica.sheppard,Jessica Sheppard,bzimmerman@example.org,human,DevOps,Infrastructure Lead,ID-0014,terminated,active,2026-05-31T15:44:11.753005,19,True,False,2025-08-19T12:44:11.753005
acct-aws-ID-0097-2c5fda,ID-0097,aws_iam,jsheppard,Jessica Sheppard,bzimmerman@example.org,human,DevOps,Infrastructure Lead,ID-0014,terminated,active,2026-05-23T00:44:11.753005,28,True,False,2024-11-13T12:44:11.753005
acct-git-ID-0098-f1cfb0,ID-0098,github,ryans70,Ryan Simon,christina87@example.com,human,Marketing,Marketing Manager,ID-0049,terminated,active,2026-06-07T17:44:11.753005,12,True,True,2025-11-25T12:44:11.753005
acct-sal-ID-0098-e12838,ID-0098,salesforce,ryan.simon,Ryan Simon,christina87@example.com,human,Marketing,Marketing Manager,ID-0049,terminated,active,2026-06-18T16:44:11.753005,1,True,True,2025-06-28T12:44:11.753005
acct-okt-ID-0098-92214c,ID-0098,okta,ryan.simon,Ryan Simon,christina87@example.com,human,Marketing,Marketing Manager,ID-0049,terminated,active,2026-06-03T13:44:11.753005,16,True,False,2026-01-26T12:44:11.753005
acct-act-ID-0098-2d11c7,ID-0098,active_directory,ryan.simon,Ryan Simon,christina87@example.com,human,Marketing,Marketing Manager,ID-0049,terminated,active,2026-05-26T15:44:11.753005,24,True,False,2026-02-07T12:44:11.753005
acct-git-ID-0099-bb93cc,ID-0099,github,nicoles32,Nicole Sanchez,marcus31@example.com,human,HR,HR Manager,ID-0033,active,active,2026-06-08T17:44:11.753005,11,False,True,2025-09-20T12:44:11.753005
acct-sal-ID-0099-dd12b2,ID-0099,salesforce,nicole.sanchez,Nicole Sanchez,marcus31@example.com,human,HR,HR Manager,ID-0033,active,active,2026-06-19T15:44:11.753005,0,True,True,2026-02-10T12:44:11.753005
acct-act-ID-0099-770657,ID-0099,active_directory,nicole.sanchez,Nicole Sanchez,marcus31@example.com,human,HR,HR Manager,ID-0033,active,active,2026-06-01T14:44:11.753005,18,True,False,2025-11-10T12:44:11.753005
acct-aws-ID-0100-658892,ID-0100,aws_iam,msnyder,Matthew Snyder,qhudson@example.com,human,Marketing,Growth Engineer,ID-0007,active,active,2026-06-14T17:44:11.753005,5,True,False,2025-10-28T12:44:11.753005
acct-act-ID-0100-d136a7,ID-0100,active_directory,matthew.snyder,Matthew Snyder,qhudson@example.com,human,Marketing,Growth Engineer,ID-0007,active,active,2026-06-18T08:44:11.753005,2,True,False,2024-12-20T12:44:11.753005
acct-sal-ID-0100-e55f01,ID-0100,salesforce,matthew.snyder,Matthew Snyder,qhudson@example.com,human,Marketing,Growth Engineer,ID-0007,active,active,2026-06-19T04:44:11.753005,1,True,True,2024-09-28T12:44:11.753005
acct-okt-ID-0100-cca496,ID-0100,okta,matthew.snyder,Matthew Snyder,qhudson@example.com,human,Marketing,Growth Engineer,ID-0007,active,active,2026-05-22T02:44:11.753005,29,True,True,2024-10-13T12:44:11.753005
acct-git-ID-0101-139dfe,ID-0101,github,matthewb11,Matthew Beard,hunter35@example.com,human,Product,VP Product,ID-0026,active,active,2026-05-31T06:44:11.753005,20,True,False,2024-09-06T12:44:11.753005
acct-act-ID-0101-58e3b6,ID-0101,active_directory,matthew.beard,Matthew Beard,hunter35@example.com,human,Product,VP Product,ID-0026,active,active,2026-05-24T01:44:11.753005,27,True,True,2025-01-29T12:44:11.753005
acct-okt-ID-0101-1b6c86,ID-0101,okta,matthew.beard,Matthew Beard,hunter35@example.com,human,Product,VP Product,ID-0026,active,active,2026-05-26T13:44:11.753005,24,False,True,2024-06-20T12:44:11.753005
acct-okt-ID-0102-2bb6c5,ID-0102,okta,john.russell,John Russell,angela83@example.org,human,HR,HR Manager,ID-0033,active,active,2026-06-18T01:44:11.753005,2,True,False,2026-04-25T12:44:11.753005
acct-aws-ID-0102-97acc6,ID-0102,aws_iam,jrussell,John Russell,angela83@example.org,human,HR,HR Manager,ID-0033,active,active,2026-06-02T15:44:11.753005,17,True,True,2025-10-06T12:44:11.753005
acct-act-ID-0102-87630f,ID-0102,active_directory,john.russell,John Russell,angela83@example.org,human,HR,HR Manager,ID-0033,active,active,2026-05-29T20:44:11.753005,21,True,True,2026-02-11T12:44:11.753005
acct-sal-ID-0102-e7abdd,ID-0102,salesforce,john.russell,John Russell,angela83@example.org,human,HR,HR Manager,ID-0033,active,active,2026-06-12T16:44:11.753005,7,True,False,2025-10-05T12:44:11.753005
acct-git-ID-0103-52d5c0,ID-0103,github,shanes16,Shane Smith,hannahbrewer@example.com,human,HR,HR Manager,ID-0074,active,active,2026-05-24T10:44:11.753005,27,True,False,2025-11-03T12:44:11.753005
acct-act-ID-0103-f93721,ID-0103,active_directory,shane.smith,Shane Smith,hannahbrewer@example.com,human,HR,HR Manager,ID-0074,active,active,2026-06-04T05:44:11.753005,16,True,False,2026-01-01T12:44:11.753005
acct-aws-ID-0103-3a98ad,ID-0103,aws_iam,ssmith,Shane Smith,hannahbrewer@example.com,human,HR,HR Manager,ID-0074,active,active,2026-06-03T00:44:11.753005,17,True,False,2025-11-18T12:44:11.753005
acct-act-ID-0104-6b1095,ID-0104,active_directory,bonnie.kennedy,Bonnie Kennedy,jeffrey34@example.net,human,HR,Recruiter,ID-0022,active,active,2026-06-08T19:44:11.753005,11,False,True,2026-02-20T12:44:11.753005
acct-sal-ID-0104-f1cfc7,ID-0104,salesforce,bonnie.kennedy,Bonnie Kennedy,jeffrey34@example.net,human,HR,Recruiter,ID-0022,active,active,2026-06-02T04:44:11.753005,18,True,True,2024-11-21T12:44:11.753005
acct-aws-ID-0104-926657,ID-0104,aws_iam,bkennedy,Bonnie Kennedy,jeffrey34@example.net,human,HR,Recruiter,ID-0022,active,active,2026-06-06T18:44:11.753005,13,False,False,2024-06-28T12:44:11.753005
acct-aws-ID-0105-0e0cf9,ID-0105,aws_iam,jnelson,Jacqueline Nelson,ronald85@example.com,human,Product,VP Product,ID-0044,terminated,active,2026-05-30T00:44:11.753005,21,True,False,2025-07-20T12:44:11.753005
acct-act-ID-0105-a3bd1d,ID-0105,active_directory,jacqueline.nelson,Jacqueline Nelson,ronald85@example.com,human,Product,VP Product,ID-0044,terminated,active,2026-05-29T07:44:11.753005,22,True,False,2025-01-05T12:44:11.753005
acct-sal-ID-0105-61db6d,ID-0105,salesforce,jacqueline.nelson,Jacqueline Nelson,ronald85@example.com,human,Product,VP Product,ID-0044,terminated,active,2026-06-03T06:44:11.753005,17,True,True,2026-04-29T12:44:11.753005
acct-git-ID-0106-4dc632,ID-0106,github,juliat78,Julia Tapia,jerry35@example.org,human,HR,Recruiter,ID-0083,active,active,2026-05-24T21:44:11.753005,26,True,True,2026-01-23T12:44:11.753005
acct-okt-ID-0106-b58d57,ID-0106,okta,julia.tapia,Julia Tapia,jerry35@example.org,human,HR,Recruiter,ID-0083,active,active,2026-05-31T06:44:11.753005,20,False,False,2024-07-13T12:44:11.753005
acct-act-ID-0107-3ddff8,ID-0107,active_directory,jenny.bray,Jenny Bray,jamesrodgers@example.com,human,IT Operations,IT Manager,ID-0017,active,active,2026-06-15T15:44:11.753005,4,True,False,2025-10-29T12:44:11.753005
acct-sal-ID-0107-678351,ID-0107,salesforce,jenny.bray,Jenny Bray,jamesrodgers@example.com,human,IT Operations,IT Manager,ID-0017,active,active,2026-06-11T21:44:11.753005,8,True,True,2024-11-06T12:44:11.753005
acct-aws-ID-0107-c8581e,ID-0107,aws_iam,jbray,Jenny Bray,jamesrodgers@example.com,human,IT Operations,IT Manager,ID-0017,active,active,2026-05-30T23:44:11.753005,20,True,True,2025-12-20T12:44:11.753005
acct-git-ID-0108-e84dc6,ID-0108,github,michaelt32,Michael Turner,tina34@example.org,human,Product,Senior PM,ID-0037,active,active,2026-06-18T19:44:11.753005,1,False,False,2026-01-23T12:44:11.753005
acct-act-ID-0108-b8dc8f,ID-0108,active_directory,michael.turner,Michael Turner,tina34@example.org,human,Product,Senior PM,ID-0037,active,active,2026-05-23T04:44:11.753005,28,True,False,2026-02-15T12:44:11.753005
acct-sal-ID-0108-9b2ebe,ID-0108,salesforce,michael.turner,Michael Turner,tina34@example.org,human,Product,Senior PM,ID-0037,active,active,2026-06-15T15:44:11.753005,4,True,True,2025-03-16T12:44:11.753005
acct-sal-ID-0109-6f485f,ID-0109,salesforce,kelly.raymond,Kelly Raymond,joshuamccann@example.net,human,Engineering,Senior Engineer,ID-0013,active,active,2026-05-22T13:44:11.753005,28,True,True,2025-01-12T12:44:11.753005
acct-git-ID-0109-9f0cb1,ID-0109,github,kellyr18,Kelly Raymond,joshuamccann@example.net,human,Engineering,Senior Engineer,ID-0013,active,active,2026-06-09T08:44:11.753005,11,True,False,2024-12-06T12:44:11.753005
acct-okt-ID-0109-c11b5a,ID-0109,okta,kelly.raymond,Kelly Raymond,joshuamccann@example.net,human,Engineering,Senior Engineer,ID-0013,active,active,2026-06-02T00:44:11.753005,18,True,False,2025-12-20T12:44:11.753005
acct-sal-ID-0110-fbe376,ID-0110,salesforce,justin.mendoza,Justin Mendoza,agarcia@example.net,human,Engineering,Software Engineer,ID-0082,active,active,2026-05-30T08:44:11.753005,21,True,False,2025-06-17T12:44:11.753005
acct-git-ID-0110-775967,ID-0110,github,justinm38,Justin Mendoza,agarcia@example.net,human,Engineering,Software Engineer,ID-0082,active,active,2026-05-28T00:44:11.753005,23,True,False,2025-02-05T12:44:11.753005
acct-git-ID-0111-2bed0a,ID-0111,github,dannyj73,Danny Jones,jack04@example.com,human,Legal,Legal Counsel,ID-0109,active,active,2026-05-23T14:44:11.753005,27,True,True,2026-02-17T12:44:11.753005
acct-okt-ID-0111-a7d449,ID-0111,okta,danny.jones,Danny Jones,jack04@example.com,human,Legal,Legal Counsel,ID-0109,active,active,2026-06-07T12:44:11.753005,13,True,False,2025-06-06T12:44:11.753005
acct-act-ID-0111-c00b97,ID-0111,active_directory,danny.jones,Danny Jones,jack04@example.com,human,Legal,Legal Counsel,ID-0109,active,active,2026-06-10T23:44:11.753005,9,False,False,2025-02-12T12:44:11.753005
acct-okt-ID-0112-6b7efe,ID-0112,okta,brian.hernandez,Brian Hernandez,ojones@example.net,human,HR,HR Manager,ID-0106,active,active,2026-06-18T13:44:11.753005,1,True,False,2026-02-01T12:44:11.753005
acct-sal-ID-0112-3abdf8,ID-0112,salesforce,brian.hernandez,Brian Hernandez,ojones@example.net,human,HR,HR Manager,ID-0106,active,active,2026-06-12T11:44:11.753005,8,False,True,2025-06-09T12:44:11.753005
acct-git-ID-0112-8458d1,ID-0112,github,brianh96,Brian Hernandez,ojones@example.net,human,HR,HR Manager,ID-0106,active,active,2026-05-26T09:44:11.753005,25,True,True,2024-11-24T12:44:11.753005
acct-act-ID-0112-49ee74,ID-0112,active_directory,brian.hernandez,Brian Hernandez,ojones@example.net,human,HR,HR Manager,ID-0106,active,active,2026-05-29T19:44:11.753005,21,True,False,2026-02-04T12:44:11.753005
acct-aws-ID-0113-9c9bf8,ID-0113,aws_iam,kobrien,Kathy Obrien,christopher31@example.net,human,Marketing,Growth Engineer,ID-0053,active,active,2026-06-07T22:44:11.753005,12,True,True,2025-07-19T12:44:11.753005
acct-okt-ID-0113-a5f06b,ID-0113,okta,kathy.obrien,Kathy Obrien,christopher31@example.net,human,Marketing,Growth Engineer,ID-0053,active,active,2026-05-27T21:44:11.753005,23,True,False,2025-07-28T12:44:11.753005
acct-sal-ID-0113-4ec851,ID-0113,salesforce,kathy.obrien,Kathy Obrien,christopher31@example.net,human,Marketing,Growth Engineer,ID-0053,active,active,2026-06-14T20:44:11.753005,5,True,False,2026-01-23T12:44:11.753005
acct-git-ID-0113-500d2b,ID-0113,github,kathyo83,Kathy Obrien,christopher31@example.net,human,Marketing,Growth Engineer,ID-0053,active,active,2026-05-23T00:44:11.753005,28,True,False,2026-05-08T12:44:11.753005
acct-aws-ID-0114-4ba584,ID-0114,aws_iam,kchapman,Kenneth Chapman,kimberlyjames@example.com,human,Security,Security Analyst,ID-0085,active,active,2026-06-13T15:44:11.753005,6,True,False,2025-07-23T12:44:11.753005
acct-okt-ID-0114-fbce03,ID-0114,okta,kenneth.chapman,Kenneth Chapman,kimberlyjames@example.com,human,Security,Security Analyst,ID-0085,active,active,2026-06-19T02:44:11.753005,1,True,True,2025-09-20T12:44:11.753005
acct-okt-ID-0115-f5328d,ID-0115,okta,chelsea.singh,Chelsea Singh,ntorres@example.org,human,Engineering,Engineering Manager,ID-0049,active,active,2026-06-09T18:44:11.753005,10,True,True,2025-11-04T12:44:11.753005
acct-act-ID-0115-8f3825,ID-0115,active_directory,chelsea.singh,Chelsea Singh,ntorres@example.org,human,Engineering,Engineering Manager,ID-0049,active,active,2026-06-13T02:44:11.753005,7,True,False,2025-08-09T12:44:11.753005
acct-git-ID-0115-cec032,ID-0115,github,chelseas84,Chelsea Singh,ntorres@example.org,human,Engineering,Engineering Manager,ID-0049,active,active,2026-06-09T14:44:11.753005,10,True,True,2025-06-25T12:44:11.753005
acct-sal-ID-0116-c551f6,ID-0116,salesforce,eric.thompson,Eric Thompson,colleenbaker@example.org,human,Sales,Sales Engineer,ID-0101,active,active,2026-05-29T01:44:11.753005,22,True,True,2024-12-20T12:44:11.753005
acct-okt-ID-0116-790b09,ID-0116,okta,eric.thompson,Eric Thompson,colleenbaker@example.org,human,Sales,Sales Engineer,ID-0101,active,active,2026-06-03T06:44:11.753005,17,True,True,2025-07-25T12:44:11.753005
acct-act-ID-0116-b412ef,ID-0116,active_directory,eric.thompson,Eric Thompson,colleenbaker@example.org,human,Sales,Sales Engineer,ID-0101,active,active,2026-05-23T19:44:11.753005,27,True,True,2026-04-11T12:44:11.753005
acct-aws-ID-0116-73dd4e,ID-0116,aws_iam,ethompson,Eric Thompson,colleenbaker@example.org,human,Sales,Sales Engineer,ID-0101,active,active,2026-06-04T00:44:11.753005,16,True,True,2025-05-03T12:44:11.753005
acct-aws-ID-0117-106239,ID-0117,aws_iam,bcarter,Brittney Carter,moorericky@example.net,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-16T09:44:11.753005,4,True,True,2025-10-18T12:44:11.753005
acct-okt-ID-0117-edb458,ID-0117,okta,brittney.carter,Brittney Carter,moorericky@example.net,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-02T09:44:11.753005,18,True,False,2026-04-27T12:44:11.753005
acct-git-ID-0117-1b7ca5,ID-0117,github,brittneyc19,Brittney Carter,moorericky@example.net,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-18T04:44:11.753005,2,True,True,2025-08-30T12:44:11.753005
acct-act-ID-0117-ca4ae7,ID-0117,active_directory,brittney.carter,Brittney Carter,moorericky@example.net,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-03T05:44:11.753005,17,True,True,2024-08-03T12:44:11.753005
acct-okt-ID-0118-2573cc,ID-0118,okta,charles.hall,Charles Hall,keithcampbell@example.com,human,DevOps,Platform Engineer,ID-0064,active,active,2026-05-25T14:44:11.753005,25,True,True,2025-12-12T12:44:11.753005
acct-sal-ID-0118-c45195,ID-0118,salesforce,charles.hall,Charles Hall,keithcampbell@example.com,human,DevOps,Platform Engineer,ID-0064,active,active,2026-06-07T21:44:11.753005,12,True,False,2024-07-27T12:44:11.753005
acct-act-ID-0119-95f190,ID-0119,active_directory,danny.walker,Danny Walker,kristin93@example.com,human,Marketing,Marketing Manager,ID-0015,active,active,2026-05-28T13:44:11.753005,22,True,False,2025-10-17T12:44:11.753005
acct-git-ID-0119-0cd157,ID-0119,github,dannyw28,Danny Walker,kristin93@example.com,human,Marketing,Marketing Manager,ID-0015,active,active,2026-06-13T15:44:11.753005,6,True,True,2024-07-03T12:44:11.753005
acct-act-ID-0120-44219d,ID-0120,active_directory,brian.sparks,Brian Sparks,rebekahserrano@example.org,human,Legal,Legal Counsel,ID-0037,active,active,2026-05-26T17:44:11.753005,24,True,True,2026-02-08T12:44:11.753005
acct-okt-ID-0120-1d81b6,ID-0120,okta,brian.sparks,Brian Sparks,rebekahserrano@example.org,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-06T22:44:11.753005,13,True,True,2025-07-02T12:44:11.753005
